host_id,host_since,host_response_time,host_is_superhost,host_total_listings_count,host_verifications,neighbourhood_cleansed,neighbourhood_group_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month,occupancy_est_total,occupancy_est_ltm,revenue_est_total,revenue_est_ltm,comp_ratings,days_as_host,success,success_ltm
236444601,2019-01-14,N/A,TRUE,2,2,Downtown Core,Central Region,189022,1.29835,103.8557,Apartment,Entire home/apt,2,1,0,1,Real Bed,14,106,0,80,1,0,5,30,5,5,96,10,9,10,9,10,9,FALSE,flexible,1,1,0,0.59,25,25,2650,2650,7.6937500000000005,316,Low,Medium
226531374,2018-11-19,N/A,FALSE,1,2,Geylang,Central Region,388792,1.31325,103.87631,House,Private room,2,1,1,2,Real Bed,21,98,150,40,2,45,1,180,2,2,100,10,10,10,10,10,10,FALSE,strict_14_with_grace_period,1,0,1,0.32,2,2,196,196,8,372,Low,Low
8492007,2013-08-28,within a few hours,FALSE,175,5,Kallang,Central Region,328489,1.32941,103.86388,Serviced apartment,Hotel room,6,2,3,3,Real Bed,32,289,0,25,6,25,7,1125,1,1,20,2,2,2,2,2,2,TRUE,strict_14_with_grace_period,169,108,1,0.21,7,7,2023,2023,2.4000000000000004,2281,Low,Medium
10248444,2013-11-25,within an hour,FALSE,49,4,River Valley,Central Region,239322,1.29709,103.83904,Apartment,Private room,5,1,1,2,Real Bed,29,145,150,0,4,18,2,1125,27,27,89,9,9,9,9,9,9,TRUE,strict_14_with_grace_period,47,26,16,3.16,54,54,7830,7830,7.2562500000000005,2192,Medium,High
10248444,2013-11-25,within an hour,FALSE,49,4,River Valley,Central Region,238344,1.29592,103.83928,Apartment,Entire home/apt,5,1,0,3,Real Bed,29,135,150,0,2,18,2,1125,5,5,80,9,7,9,10,10,8,TRUE,strict_14_with_grace_period,47,26,16,0.68,10,10,1350,1350,6.8187500000000005,2192,Low,Medium
232352285,2018-12-25,within a few hours,FALSE,8,5,River Valley,Central Region,238112,1.29737,103.83516,Condominium,Private room,6,2,3,3,Real Bed,16,379,300,90,6,39,2,1125,12,12,73,7,8,8,8,9,8,TRUE,strict_14_with_grace_period,8,5,3,1.41,24,24,9096,9096,6.29375,336,Medium,High
209913841,2018-08-16,within an hour,FALSE,156,5,Geylang,Central Region,389799,1.3133,103.88136,Condominium,Entire home/apt,4,1,2,2,Real Bed,14,171,250,30,4,15,3,1125,1,1,100,10,10,10,10,10,10,TRUE,flexible,171,149,0,0.14,3,3,513,513,8,467,Low,Low
232352285,2018-12-25,within a few hours,FALSE,8,5,River Valley,Central Region,238112,1.29713,103.83514,Condominium,Private room,10,3,3,3,Real Bed,16,379,300,90,6,39,2,1125,11,11,89,9,8,9,9,9,9,TRUE,strict_14_with_grace_period,8,5,3,1.45,22,22,8338,8338,7.2124999999999995,336,Medium,High
33323768,2015-05-13,within a day,FALSE,1,6,Bukit Merah,Central Region,150078,1.28723,103.8206,Apartment,Private room,1,1,1,1,Real Bed,23,81,0,50,1,0,2,7,2,2,100,10,10,10,10,10,10,FALSE,moderate,1,0,1,0.25,4,4,324,324,8,1658,Low,Low
8948251,2013-09-20,within an hour,FALSE,75,7,Bukit Merah,Central Region,160055,1.28525,103.8343,Apartment,Private room,1,2,1,1,Real Bed,28,57,0,15,1,10,28,1125,1,1,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,92,0,92,0.11,28,28,1596,1596,8,2258,Low,Medium
8492007,2013-08-28,within a few hours,FALSE,175,5,Rochor,Central Region,229979,1.30085,103.84727,Serviced apartment,Hotel room,8,2,3,3,Real Bed,28,338,0,25,6,25,7,365,1,1,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,169,108,1,0.26,7,7,2366,2366,8,2281,Low,Medium
209913841,2018-08-16,within an hour,FALSE,156,5,Museum,Central Region,238291,1.29437,103.84241,Condominium,Entire home/apt,4,1,2,2,Real Bed,25,177,250,30,3,15,3,1125,2,2,90,9,9,9,9,9,9,TRUE,strict_14_with_grace_period,171,149,0,0.38,6,6,1062,1062,7.3,467,Low,Low
163022216,2017-12-17,within an hour,FALSE,18,8,Toa Payoh,Central Region,579721,1.34348,103.84179,Apartment,Private room,4,1.5,1,2,Real Bed,35,90,0,50,2,20,1,180,32,32,91,9,9,10,10,9,9,TRUE,strict_14_with_grace_period,1,0,1,3.65,32,32,2880,2880,7.4312499999999995,709,Low,Medium
2413412,2012-05-19,within an hour,FALSE,113,5,Kallang,Central Region,209842,1.30953,103.862,Apartment,Private room,1,3,1,1,Real Bed,29,50,0,15,1,10,18,1124,1,1,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,120,0,120,0.27,18,18,900,900,8,2747,Low,Low
232352285,2018-12-25,within a few hours,FALSE,8,5,River Valley,Central Region,238112,1.29863,103.83451,Apartment,Private room,6,2,2,2,Real Bed,15,349,300,60,4,39,2,1125,11,11,75,8,8,8,9,8,8,TRUE,strict_14_with_grace_period,8,5,3,1.51,22,22,7678,7678,6.425,336,Medium,High
232352285,2018-12-25,within a few hours,FALSE,8,5,Bukit Merah,Central Region,169656,1.29039,103.82838,Apartment,Entire home/apt,12,2,4,5,Real Bed,13,420,300,120,8,39,2,1125,4,4,95,10,9,10,10,10,10,TRUE,strict_14_with_grace_period,8,5,3,0.57,8,8,3360,3360,7.7375,336,Medium,Medium
232352285,2018-12-25,within a few hours,FALSE,8,5,Kallang,Central Region,217820,1.31531,103.85501,Apartment,Entire home/apt,6,3,2,3,Real Bed,14,261,300,85,4,39,2,1125,10,10,82,9,9,9,9,10,8,TRUE,strict_14_with_grace_period,8,5,3,1.33,20,20,5220,5220,6.95,336,Medium,Medium
232352285,2018-12-25,within a few hours,FALSE,8,5,Geylang,Central Region,398359,1.31194,103.88718,Apartment,Entire home/apt,8,3,3,3,Real Bed,15,299,300,100,6,39,2,1125,13,13,80,8,8,8,9,9,8,TRUE,strict_14_with_grace_period,8,5,3,1.7,26,26,7774,7774,6.6875,336,Medium,High
5184040,2013-02-22,within a few hours,FALSE,3,7,Tanglin,Central Region,248303,1.29556,103.82926,Apartment,Private room,4,4,1,2,Real Bed,19,67,0,0,2,7,2,7,43,43,86,9,8,10,9,9,9,TRUE,strict_14_with_grace_period,3,0,3,5.18,86,86,5762,5762,7.125,2468,Medium,Medium
108818897,2016-12-28,within an hour,FALSE,39,4,Outram,Central Region,069469,1.28175,103.84536,Apartment,Entire home/apt,4,1,0,2,Real Bed,15,186,300,50,2,15,3,60,7,7,94,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,12,9,3,0.9,21,21,3906,3906,7.7375,1063,Medium,Medium
32184450,2015-04-29,within an hour,FALSE,73,7,Geylang,Central Region,399100,1.31168,103.87623,Apartment,Entire home/apt,8,2,2,2,Real Bed,20,201,200,30,6,20,3,1125,5,5,64,7,8,7,5,5,6,FALSE,strict_14_with_grace_period,79,79,0,0.66,15,15,3015,3015,5.4624999999999995,1672,Medium,Medium
56581820,2016-01-29,within a few hours,FALSE,2,6,Tanglin,Central Region,248327,1.29339,103.82865,Apartment,Entire home/apt,2,1,1,1,Real Bed,27,180,200,120,1,50,4,1125,2,2,90,10,9,10,9,9,8,FALSE,strict_14_with_grace_period,2,2,0,0.25,8,8,1440,1440,7.34375,1397,Low,Medium
66406177,2016-04-09,within an hour,TRUE,365,5,Kallang,Central Region,199597,1.30342,103.86172,Condominium,Entire home/apt,2,1,0,1,Real Bed,28,105,0,30,2,30,5,1125,1,1,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,306,301,0,0.14,5,5,525,525,8,1326,Low,Low
29636499,2015-03-19,N/A,FALSE,1,8,Queenstown,Central Region,118659,1.2905,103.77628,Condominium,Private room,2,1,1,1,Real Bed,14,63,1400,30,1,20,1,38,3,3,100,9,9,9,9,10,10,TRUE,moderate,1,0,1,0.41,3,3,189,189,7.825,1713,Low,Low
171083434,2018-02-01,within a few hours,FALSE,1,1,Kallang,Central Region,208745,1.30864,103.86215,Apartment,Entire home/apt,4,1,2,2,Real Bed,56,180,200,0,1,0,2,1125,6,6,87,10,7,10,10,10,9,TRUE,strict_14_with_grace_period,1,1,0,0.73,12,12,2160,2160,7.2562500000000005,663,Low,Medium
21033748,2014-09-07,N/A,TRUE,1,7,River Valley,Central Region,239071,1.29336,103.83824,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,24,130,150,50,2,15,4,31,7,7,97,10,9,10,10,10,10,FALSE,strict_14_with_grace_period,1,1,0,0.82,28,28,3640,3640,7.825,1906,Medium,Medium
97878860,2016-10-04,within an hour,FALSE,59,5,Bukit Merah,Central Region,160055,1.28449,103.83366,Apartment,Private room,1,2,1,0,Real Bed,26,57,0,15,1,10,18,1125,1,1,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,64,0,64,0.14,18,18,1026,1026,8,1148,Low,Low
220918641,2018-10-16,within an hour,FALSE,10,6,Kallang,Central Region,217820,1.3154,103.85566,Apartment,Entire home/apt,6,3,2,3,Real Bed,19,265,300,90,4,39,2,1125,8,8,70,7,7,9,9,10,7,TRUE,strict_14_with_grace_period,6,5,1,1.04,16,16,4240,4240,6.20625,406,Medium,Medium
31464513,2015-04-18,within an hour,FALSE,115,8,Novena,Central Region,328316,1.32629,103.85036,Serviced apartment,Hotel room,6,2,3,3,Real Bed,24,308,200,35,5,20,28,1124,1,1,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,106,68,0,0.12,28,28,8624,8624,8,1683,Medium,High
220918641,2018-10-16,within an hour,FALSE,10,6,River Valley,Central Region,238112,1.29755,103.83515,Apartment,Private room,9,3,3,3,Real Bed,18,379,300,90,6,39,2,1125,9,9,91,9,10,9,10,9,9,TRUE,strict_14_with_grace_period,6,5,1,1.36,18,18,6822,6822,7.4312499999999995,406,Medium,High
220918641,2018-10-16,within an hour,FALSE,10,6,Rochor,Central Region,218591,1.30909,103.85185,Apartment,Entire home/apt,8,3,2,2,Real Bed,12,261,300,90,4,39,2,1125,16,16,85,9,9,10,9,10,8,TRUE,strict_14_with_grace_period,6,5,1,2.11,32,32,8352,8352,7.125,406,Medium,High
220918641,2018-10-16,within an hour,FALSE,10,6,Novena,Central Region,309972,1.32205,103.84736,Apartment,Entire home/apt,7,2.5,3,4,Real Bed,14,379,300,120,6,39,2,1125,9,9,89,8,9,8,9,8,8,TRUE,strict_14_with_grace_period,6,5,1,1.31,18,18,6822,6822,7.08125,406,Medium,High
43591543,2015-09-07,within an hour,TRUE,23,3,Geylang,Central Region,427798,1.31289,103.9026,House,Private room,11,3,4,6,Real Bed,11,700,200,80,8,50,2,1125,11,11,87,9,8,9,9,9,8,FALSE,moderate,20,15,5,1.31,22,22,15400,15400,7.08125,1541,High,High
81596134,2016-07-04,within an hour,FALSE,16,8,Kallang,Central Region,217820,1.31567,103.85592,Apartment,Entire home/apt,6,3,2,2,Real Bed,20,220,300,85,4,39,2,1125,6,6,93,10,8,10,10,10,9,TRUE,strict_14_with_grace_period,7,4,3,0.86,12,12,2640,2640,7.5625,1240,Low,Medium
69293607,2016-04-27,within a day,FALSE,1,8,Marine Parade,Central Region,439107,1.29844,103.88645,Condominium,Private room,1,1,1,1,Real Bed,26,64,300,25,1,0,10,1125,2,2,100,10,10,10,10,10,10,FALSE,flexible,1,0,1,0.79,20,20,1280,1280,8,1308,Low,Medium
248187410,2019-03-11,within an hour,FALSE,2,7,Geylang,Central Region,427483,1.31124,103.9006,Condominium,Entire home/apt,6,1,1,3,Real Bed,35,111,0,35,1,0,1,14,53,53,89,10,9,9,9,8,9,TRUE,moderate,3,3,0,6.16,53,53,5883,5883,7.2562500000000005,260,Medium,Medium
21747384,2014-09-24,N/A,FALSE,1,10,Bukit Merah,Central Region,158744,1.29162,103.81924,Guest suite,Private room,1,1,1,1,Real Bed,23,63,0,0,1,0,2,1125,3,3,80,9,6,9,10,10,8,FALSE,flexible,1,0,1,0.36,6,6,378,378,6.7749999999999995,1889,Low,Low
223622603,2018-11-01,within an hour,FALSE,4,6,Rochor,Central Region,187948,1.30167,103.85027,Condominium,Entire home/apt,5,2,2,3,Real Bed,32,201,0,85,1,0,1,1125,25,25,90,9,9,9,9,10,9,TRUE,strict_14_with_grace_period,4,4,0,3.21,25,25,5025,5025,7.34375,390,Medium,Medium
55611829,2016-01-21,within an hour,FALSE,17,3,Outram,Central Region,069469,1.28156,103.84516,Apartment,Entire home/apt,2,1,1,1,Real Bed,13,150,200,50,1,0,3,360,12,12,97,10,10,10,9,10,10,TRUE,strict_14_with_grace_period,12,12,0,2.45,36,36,5400,5400,7.825,1405,Medium,Medium
55611829,2016-01-21,within an hour,FALSE,17,3,Outram,Central Region,069469,1.28163,103.84686,Apartment,Entire home/apt,4,1,1,1,Real Bed,13,160,200,50,2,15,3,360,9,9,85,9,8,9,9,9,8,TRUE,strict_14_with_grace_period,12,12,0,1.13,27,27,4320,4320,6.9937499999999995,1405,Medium,Medium
239242652,2019-01-27,within a few hours,FALSE,58,6,Bukit Merah,Central Region,160065,1.28431,103.83306,Apartment,Entire home/apt,6,1,3,3,Real Bed,23,239,136,27,4,34,2,1125,6,6,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,28,26,2,0.98,12,12,2868,2868,8,303,Low,Medium
239242652,2019-01-27,within a few hours,FALSE,58,6,Bukit Merah,Central Region,160080,1.28389,103.83046,Apartment,Entire home/apt,2,1,0,1,Real Bed,20,123,136,20,1,0,2,1125,6,6,96,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,28,26,2,0.73,12,12,1476,1476,7.825,303,Low,Medium
230280001,2018-12-12,within a few hours,FALSE,19,5,Bukit Merah,Central Region,169644,1.28844,103.82918,Apartment,Entire home/apt,2,1,0,1,Real Bed,11,98,250,68,2,68,3,1125,5,5,88,9,10,10,9,10,7,FALSE,strict_14_with_grace_period,19,14,5,0.71,15,15,1470,1470,7.2562500000000005,349,Low,Medium
230280001,2018-12-12,within a few hours,FALSE,19,5,Bukit Merah,Central Region,169644,1.28898,103.82767,Apartment,Entire home/apt,2,1,0,1,Real Bed,11,98,250,68,2,68,5,1125,3,3,73,8,7,10,8,7,9,FALSE,strict_14_with_grace_period,19,14,5,0.42,15,15,1470,1470,6.3374999999999995,349,Low,Medium
39207304,2015-07-22,within an hour,FALSE,17,8,Kallang,Central Region,199597,1.30302,103.86172,Condominium,Entire home/apt,5,1,2,3,Real Bed,30,280,1000,80,4,30,7,90,25,25,97,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,12,8,4,2.93,175,175,49000,49000,7.8687499999999995,1588,High,High
156409670,2017-10-27,within a few hours,FALSE,165,7,Tanglin,Central Region,248372,1.29285,103.82827,Serviced apartment,Entire home/apt,6,2,3,3,Real Bed,45,745,0,100,5,75,2,1125,1,1,100,10,8,10,10,8,10,FALSE,strict_14_with_grace_period,82,77,5,0.23,2,2,1490,1490,7.825,760,Low,Medium
8948251,2013-09-20,within an hour,FALSE,75,7,Bukit Merah,Central Region,160055,1.28298,103.83387,Apartment,Private room,1,2,1,1,Real Bed,28,57,0,15,1,10,18,1125,2,2,100,9,8,10,10,10,9,TRUE,strict_14_with_grace_period,92,0,92,0.52,36,36,2052,2052,7.825,2258,Low,Medium
8492007,2013-08-28,within a few hours,FALSE,175,5,Novena,Central Region,329137,1.32829,103.84735,Serviced apartment,Hotel room,3,1,1,1,Real Bed,26,117,0,25,2,0,5,1125,3,3,40,7,6,7,5,9,7,TRUE,strict_14_with_grace_period,169,108,1,0.51,15,15,1755,1755,4.543749999999999,2281,Low,Medium
32184450,2015-04-29,within an hour,FALSE,73,7,Novena,Central Region,329137,1.32807,103.84729,Apartment,Entire home/apt,4,1,1,1,Real Bed,18,100,150,15,4,25,3,1125,3,3,87,10,10,8,9,9,9,FALSE,strict_14_with_grace_period,79,79,0,0.46,9,9,900,900,7.2124999999999995,1672,Low,Low
225030682,2018-11-09,within an hour,FALSE,1,8,Bukit Merah,Central Region,150001,1.28733,103.80854,Apartment,Private room,2,1,1,1,Real Bed,14,60,0,0,1,0,1,1125,22,22,90,9,9,9,10,9,9,TRUE,flexible,1,0,1,2.67,22,22,1320,1320,7.34375,382,Low,Medium
248196938,2019-03-11,within an hour,TRUE,15,6,Kallang,Central Region,339842,1.32205,103.86531,Condominium,Entire home/apt,7,2,2,2,Real Bed,22,240,300,100,4,29,2,180,34,34,95,10,10,10,10,9,9,TRUE,strict_14_with_grace_period,14,14,0,4.03,68,68,16320,16320,7.6937500000000005,260,High,High
248196938,2019-03-11,within an hour,TRUE,15,6,Kallang,Central Region,339842,1.32371,103.86561,Condominium,Entire home/apt,7,2,2,2,Real Bed,20,240,300,100,4,29,2,180,26,26,100,10,10,10,10,9,10,TRUE,strict_14_with_grace_period,14,14,0,3.17,52,52,12480,12480,7.95625,260,Medium,High
248196938,2019-03-11,within an hour,TRUE,15,6,Kallang,Central Region,339842,1.32429,103.86561,Condominium,Entire home/apt,7,2,2,2,Real Bed,20,240,300,100,4,29,2,180,28,28,96,10,10,10,10,9,9,TRUE,strict_14_with_grace_period,14,14,0,3.49,56,56,13440,13440,7.7375,260,Medium,High
248196938,2019-03-11,within an hour,TRUE,15,6,Kallang,Central Region,339842,1.32422,103.86401,Condominium,Entire home/apt,7,2,2,2,Real Bed,20,240,300,100,4,29,2,180,26,26,99,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,14,14,0,3.08,52,52,12480,12480,7.95625,260,Medium,High
248196938,2019-03-11,within an hour,TRUE,15,6,Kallang,Central Region,339842,1.32215,103.86607,Condominium,Entire home/apt,7,2,2,2,Real Bed,20,240,300,100,4,29,2,180,29,29,94,10,10,10,10,9,9,TRUE,strict_14_with_grace_period,14,14,0,3.44,58,58,13920,13920,7.6499999999999995,260,Medium,High
248196938,2019-03-11,within an hour,TRUE,15,6,Kallang,Central Region,339842,1.32276,103.86404,Condominium,Entire home/apt,9,2,3,3,Real Bed,20,280,300,100,5,29,2,180,38,38,97,10,9,10,10,9,9,TRUE,strict_14_with_grace_period,14,14,0,4.6,76,76,21280,21280,7.7375,260,High,High
248196938,2019-03-11,within an hour,TRUE,15,6,Kallang,Central Region,339842,1.32203,103.86391,Condominium,Entire home/apt,9,2,3,3,Real Bed,21,280,300,100,5,29,2,180,30,30,96,10,10,10,10,9,9,TRUE,strict_14_with_grace_period,14,14,0,3.66,60,60,16800,16800,7.7375,260,High,High
248196938,2019-03-11,within an hour,TRUE,15,6,Kallang,Central Region,339842,1.32433,103.86463,Condominium,Entire home/apt,9,2,3,3,Real Bed,20,280,300,100,5,29,2,180,38,38,98,10,10,10,10,9,9,TRUE,strict_14_with_grace_period,14,14,0,4.6,76,76,21280,21280,7.825,260,High,High
248196938,2019-03-11,within an hour,TRUE,15,6,Kallang,Central Region,339842,1.32204,103.86444,Condominium,Entire home/apt,9,2,3,3,Real Bed,20,280,300,100,5,29,2,180,34,34,96,10,10,10,10,9,9,TRUE,strict_14_with_grace_period,14,14,0,4.11,68,68,19040,19040,7.7375,260,High,High
248196938,2019-03-11,within an hour,TRUE,15,6,Kallang,Central Region,339842,1.32257,103.86478,Condominium,Entire home/apt,10,3,4,4,Real Bed,20,360,300,150,7,29,2,180,33,33,100,10,10,10,10,9,10,TRUE,strict_14_with_grace_period,14,14,0,4.02,66,66,23760,23760,7.95625,260,High,High
248196938,2019-03-11,within an hour,TRUE,15,6,Kallang,Central Region,339842,1.32281,103.86474,Condominium,Entire home/apt,10,3,4,4,Real Bed,20,360,300,150,7,29,2,180,32,32,98,10,10,10,10,9,10,TRUE,strict_14_with_grace_period,14,14,0,3.92,64,64,23040,23040,7.8687499999999995,260,High,High
248196938,2019-03-11,within an hour,TRUE,15,6,Kallang,Central Region,339842,1.32344,103.86451,Condominium,Entire home/apt,10,3,4,4,Real Bed,20,360,300,150,7,29,2,180,41,41,97,10,10,10,10,9,9,TRUE,strict_14_with_grace_period,14,14,0,4.96,82,82,29520,29520,7.78125,260,High,High
249353341,2019-03-17,within an hour,FALSE,1,2,Geylang,Central Region,389799,1.3143,103.88271,Apartment,Entire home/apt,4,1,1,3,Real Bed,44,117,200,70,2,28,1,180,12,12,93,10,8,9,10,10,9,TRUE,strict_14_with_grace_period,1,1,0,1.47,12,12,1404,1404,7.51875,254,Low,Medium
249311381,2019-03-16,within an hour,FALSE,3,7,Orchard,Central Region,228338,1.30357,103.83345,Apartment,Entire home/apt,9,3.5,4,4,Real Bed,48,450,0,98,5,38,2,1125,5,5,88,9,10,10,10,10,9,TRUE,strict_14_with_grace_period,3,3,0,0.97,10,10,4500,4500,7.3875,255,Medium,Medium
239242652,2019-01-27,within a few hours,FALSE,58,6,Bukit Merah,Central Region,160055,1.28476,103.8338,Apartment,Entire home/apt,2,1,0,1,Real Bed,22,130,136,20,1,0,2,1125,3,3,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,28,26,2,0.36,6,6,780,780,8,303,Low,Low
239242652,2019-01-27,within a few hours,FALSE,58,6,Bukit Merah,Central Region,160055,1.28329,103.83375,Apartment,Entire home/apt,2,1,0,1,Real Bed,22,109,136,20,1,0,2,1125,6,6,97,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,28,26,2,0.71,12,12,1308,1308,7.8687499999999995,303,Low,Medium
2836231,2012-07-05,within a few hours,FALSE,1,7,Kallang,Central Region,328703,1.32811,103.86288,Condominium,Private room,1,1,1,1,Real Bed,29,57,200,35,1,0,7,31,1,1,100,10,10,10,10,10,10,FALSE,strict_14_with_grace_period,1,0,1,0.14,7,7,399,399,8,2700,Low,Low
239242652,2019-01-27,within a few hours,FALSE,58,6,Bukit Merah,Central Region,160055,1.28376,103.83533,Apartment,Entire home/apt,3,1,0,2,Real Bed,21,127,136,20,2,27,2,1125,1,1,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,28,26,2,0.12,2,2,254,254,8,303,Low,Low
225666624,2018-11-14,within a few hours,FALSE,56,2,Bukit Merah,Central Region,160080,1.28204,103.83088,Apartment,Entire home/apt,2,1,1,1,Real Bed,21,120,136,20,1,0,2,1125,15,15,87,9,9,9,9,9,9,TRUE,strict_14_with_grace_period,27,25,2,1.8,30,30,3600,3600,7.16875,377,Medium,Medium
55611829,2016-01-21,within an hour,FALSE,17,3,Outram,Central Region,069469,1.28173,103.84536,Apartment,Entire home/apt,2,1,1,1,Real Bed,13,149,200,50,1,0,3,360,9,9,82,9,9,10,9,9,9,TRUE,strict_14_with_grace_period,12,12,0,1.13,27,27,4023,4023,6.9937499999999995,1405,Medium,Medium
99033830,2016-10-10,within a day,FALSE,1,3,River Valley,Central Region,238250,1.29275,103.83864,Condominium,Entire home/apt,2,1,0,1,Real Bed,35,220,0,50,1,25,14,90,2,2,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,1,1,0,0.29,28,28,6160,6160,8,1142,Medium,Medium
250308470,2019-03-21,within an hour,TRUE,1,5,Bukit Panjang,West Region,670108,1.37791,103.76626,Apartment,Private room,2,1.5,1,2,Real Bed,13,42,0,40,1,7,6,1125,10,10,96,10,10,10,10,9,10,FALSE,strict_14_with_grace_period,1,0,1,1.36,60,60,2520,2520,7.78125,250,Low,Medium
239242652,2019-01-27,within a few hours,FALSE,58,6,Bukit Merah,Central Region,160065,1.28236,103.83243,Apartment,Entire home/apt,2,1,0,1,Real Bed,21,102,136,20,1,0,2,1125,9,9,89,9,9,8,9,9,9,TRUE,strict_14_with_grace_period,28,26,2,1.08,18,18,1836,1836,7.2124999999999995,303,Low,Medium
105418801,2016-11-28,within an hour,TRUE,3,7,Geylang,Central Region,429842,1.31191,103.89984,Townhouse,Private room,3,1,1,1,Real Bed,22,81,0,0,1,0,2,1125,13,13,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,3,0,3,1.67,26,26,2106,2106,8,1093,Low,Medium
105418801,2016-11-28,within an hour,TRUE,3,7,Geylang,Central Region,429842,1.31036,103.8997,Townhouse,Private room,3,1,1,1,Real Bed,22,81,0,0,1,0,2,1125,8,8,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,3,0,3,1.76,16,16,1296,1296,8,1093,Low,Medium
105418801,2016-11-28,within an hour,TRUE,3,7,Geylang,Central Region,429842,1.31041,103.89994,Townhouse,Private room,2,1,1,1,Real Bed,22,81,0,0,1,0,2,1125,15,15,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,3,0,3,2.11,30,30,2430,2430,8,1093,Low,Medium
97878860,2016-10-04,within an hour,FALSE,59,5,Outram,Central Region,059108,1.28313,103.84218,Apartment,Private room,1,2,1,1,Real Bed,28,59,0,15,1,10,90,1125,1,1,60,6,6,10,10,10,8,TRUE,strict_14_with_grace_period,64,0,64,0.14,90,90,5310,5310,5.8125,1148,Medium,Medium
126737279,2017-04-20,within an hour,TRUE,5,8,Museum,Central Region,238467,1.29835,103.84346,Apartment,Entire home/apt,6,2,2,3,Real Bed,22,288,200,118,4,50,2,1125,28,28,96,9,10,10,10,10,9,TRUE,strict_14_with_grace_period,3,3,0,3.51,56,56,16128,16128,7.7375,950,High,High
20870482,2014-09-02,within an hour,TRUE,9,8,Outram,Central Region,088763,1.28002,103.84027,Condominium,Entire home/apt,3,1,1,1,Real Bed,61,240,250,60,2,30,3,210,3,3,100,10,9,10,10,10,10,TRUE,strict_14_with_grace_period,10,8,0,0.5,9,9,2160,2160,7.95625,1911,Low,Medium
80570036,2016-06-28,within an hour,FALSE,11,7,Geylang,Central Region,398213,1.31269,103.88693,Apartment,Private room,3,1,1,1,Real Bed,12,53,0,0,2,10,1,1125,19,19,74,8,8,8,8,8,8,TRUE,strict_14_with_grace_period,12,8,4,2.48,19,19,1007,1007,6.3374999999999995,1246,Low,Low
66406177,2016-04-09,within an hour,TRUE,365,5,Downtown Core,Central Region,078878,1.27561,103.84362,Condominium,Entire home/apt,2,1,1,1,Real Bed,26,153,0,50,2,30,7,1125,1,1,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,306,301,0,0.26,7,7,1071,1071,8,1326,Low,Low
39207304,2015-07-22,within an hour,FALSE,17,8,Museum,Central Region,229977,1.29993,103.84724,Condominium,Entire home/apt,5,2,2,2,Real Bed,24,207,1000,80,4,20,7,90,13,13,89,9,9,9,9,8,8,TRUE,strict_14_with_grace_period,12,8,4,1.59,91,91,18837,18837,7.16875,1588,High,High
